,machine_cpu_uti,machine_memory_uti,cluster_cpu,cluster_memory,machine,time(s)
6953,0.497,0.152429088,0.739150189,0.211374382,k8s-worker5,1673926
6954,0.699568182,0.155739052,0.683897207,0.210794945,k8s-worker0,1674036
6955,0.339837121,0.115744379,0.676232663,0.217977039,k8s-worker5,1674036
6956,0.699568182,0.155739052,0.673572129,0.218424553,k8s-worker0,1674036
6957,0.662755682,0.142107352,0.670354368,0.219232763,k8s-master,1674036
6958,0.350662879,0.075501315,0.665064743,0.227326178,k8s-worker3,1674036
6959,0.656799479,0.140615922,0.690800949,0.223806716,k8s-master,1674143
6960,0.340513889,0.078544887,0.696426458,0.223444314,k8s-worker3,1674143
6961,0.394607639,0.116079344,0.688524896,0.224785763,k8s-worker5,1674143
6962,0.697114583,0.158512197,0.679316882,0.218385822,k8s-worker0,1674143
6963,0.697114583,0.158512197,0.689715613,0.225057235,k8s-worker0,1674143
6964,0.703020833,0.16075881,0.767897819,0.213077125,k8s-worker0,1674250
6965,0.703020833,0.16075881,0.76586092,0.219005999,k8s-worker0,1674250
6966,0.572423611,0.110809543,0.782565091,0.221884836,k8s-worker3,1674250
6967,0.663148438,0.140120183,0.770599235,0.218349392,k8s-master,1674250
6968,0.615125,0.144828201,0.772507395,0.219560508,k8s-worker5,1674250
6969,0.651357955,0.140858795,0.780765964,0.233334082,k8s-master,1674358
6970,0.686837121,0.175092745,0.776063354,0.238789947,k8s-worker5,1674358
6971,0.690018939,0.161643761,0.781030653,0.21672447,k8s-worker0,1674358
6972,0.690018939,0.161643761,0.781888001,0.241826803,k8s-worker0,1674358
6973,0.632753788,0.135924467,0.778484331,0.228859158,k8s-worker3,1674358
6974,0.68665625,0.161305962,0.786426163,0.232243744,k8s-worker0,1674467
6975,0.649777778,0.138452841,0.773397115,0.223072148,k8s-worker3,1674467
6976,0.679420139,0.173275778,0.794050582,0.22158333,k8s-worker5,1674467
6977,0.642429688,0.138443621,0.775146628,0.226491493,k8s-master,1674467
6978,0.68665625,0.161305962,0.788578903,0.217972388,k8s-worker0,1674467
6979,0.582903646,0.134219956,0.703146891,0.219410131,k8s-master,1674579
6980,0.692152778,0.16679826,0.727780753,0.224956592,k8s-worker0,1674579
6981,0.493809028,0.112295164,0.705358803,0.210804828,k8s-worker3,1674579
6982,0.692152778,0.16679826,0.707475083,0.210774376,k8s-worker0,1674579
6983,0.509118056,0.143665503,0.702071768,0.229479269,k8s-worker5,1674579
6984,0.699517361,0.163324884,0.655154689,0.221083471,k8s-worker0,1674686
6985,0.332024306,0.119564841,0.655367989,0.220457308,k8s-worker5,1674686
6986,0.638377604,0.134873592,0.665644294,0.23015622,k8s-master,1674686
6987,0.328145833,0.081658113,0.656565154,0.21649693,k8s-worker3,1674686
6988,0.699517361,0.163324884,0.67989082,0.221288857,k8s-worker0,1674686
6989,0.491734375,0.114337572,0.499852894,0.188814516,k8s-master,1665539
6990,0.578020833,0.118932846,0.487443268,0.175071396,k8s-worker2,1665539
6991,0.650970703,0.149518382,0.600667633,0.228486707,k8s-master,1665683
6992,0.582809896,0.117180358,0.615903572,0.237746826,k8s-worker2,1665683
6993,0.702365385,0.161219904,0.70175324,0.251926232,k8s-master,1665796
6994,0.602580128,0.131086334,0.705029068,0.252475364,k8s-worker2,1665796
6995,0.698019231,0.154384565,0.713039951,0.253466901,k8s-master,1665901
6996,0.614875,0.142929751,0.7143917,0.245146881,k8s-worker2,1665901
6997,0.682979167,0.152696181,0.69086383,0.250344789,k8s-master,1666006
6998,0.61359375,0.132826352,0.707284472,0.23897471,k8s-worker2,1666006
6999,0.687546875,0.150057323,0.674392262,0.257083712,k8s-master,1666113
7000,0.612329861,0.145358038,0.68207051,0.238755775,k8s-worker2,1666113
7001,0.68715625,0.153555699,0.63082252,0.24239195,k8s-master,1666217
7002,0.397232639,0.110647648,0.631258138,0.233080207,k8s-worker2,1666217
7003,0.670502841,0.159366794,0.583915085,0.255489956,k8s-master,1666321
7004,0.325871212,0.099460152,0.571960226,0.237474712,k8s-worker2,1666321
7005,0.6835625,0.160061459,0.534325548,0.222700519,k8s-master,1666424
7006,0.334185606,0.097533471,0.549382823,0.223325408,k8s-worker2,1666424
7007,0.693625,0.163525585,0.566868229,0.243612223,k8s-master,1666530
7008,0.332788194,0.098943616,0.576334891,0.234587192,k8s-worker2,1666530
7009,0.706039773,0.160095767,0.685210824,0.248458381,k8s-master,1666635
7010,0.347155303,0.097847974,0.671264057,0.257341152,k8s-worker2,1666635
7011,0.69921875,0.158322675,0.726370125,0.258654475,k8s-master,1666740
7012,0.364185606,0.103000899,0.713083879,0.25373546,k8s-worker2,1666740
7013,0.689125,0.15820171,0.711740271,0.251209741,k8s-master,1666847
7014,0.342950758,0.099983378,0.703058469,0.25477291,k8s-worker2,1666847
7015,0.275575,0.057076961,0.538789777,0.17247311,k8s-worker3,1674817
7016,0.52348125,0.11593003,0.546242111,0.184225655,k8s-master,1674817
7017,0.322183333,0.097531582,0.531858893,0.171166108,k8s-worker5,1674817
7018,0.208766667,0.061411237,0.545235452,0.175354348,k8s-worker0,1674817
7019,0.33220098,0.105575695,0.598926517,0.206458333,k8s-worker5,1674970
7020,0.303637255,0.076707823,0.586516741,0.186687722,k8s-worker0,1674970
7021,0.361887255,0.076561767,0.607430446,0.212551812,k8s-worker3,1674970
7022,0.639878676,0.140125848,0.589595821,0.18581607,k8s-master,1674970
7023,0.389269444,0.081158577,0.608640276,0.206822753,k8s-worker3,1675086
7024,0.645835417,0.140731864,0.618159432,0.209613983,k8s-master,1675086
7025,0.321983333,0.110936807,0.598463884,0.200830945,k8s-worker5,1675086
7026,0.313072222,0.086483267,0.605941481,0.20383635,k8s-worker0,1675086
7027,0.31963141,0.1170932,0.596054825,0.213420337,k8s-worker5,1675200
7028,0.314403846,0.096105098,0.621921891,0.212588885,k8s-worker0,1675200
7029,0.390317308,0.0844319,0.617017451,0.201878148,k8s-worker3,1675200
7030,0.631435096,0.130457138,0.610552099,0.195426973,k8s-master,1675200
7031,0.391266026,0.085743306,0.601606781,0.183862653,k8s-worker3,1675313
7032,0.636334135,0.120315014,0.598089159,0.19119138,k8s-master,1675313
7033,0.325179487,0.116215732,0.600928059,0.208881186,k8s-worker5,1675313
7034,0.317766026,0.096824334,0.613619176,0.194870862,k8s-worker0,1675313
7035,0.318780303,0.117407557,0.58711934,0.216390559,k8s-worker5,1675424
7036,0.307693182,0.097379526,0.59007414,0.206863712,k8s-worker0,1675424
7037,0.387988636,0.087723457,0.591279816,0.197943931,k8s-worker3,1675424
7038,0.641264205,0.139274932,0.587712599,0.217601268,k8s-master,1675424
7039,0.389470238,0.085820253,0.604580846,0.20770331,k8s-worker3,1675537
7040,0.651328125,0.139989984,0.609430885,0.200173064,k8s-master,1675537
7041,0.327232143,0.118023812,0.612179929,0.208576113,k8s-worker5,1675537
7042,0.319785714,0.097059627,0.590891661,0.201769959,k8s-worker0,1675537
7043,0.325791667,0.122829506,0.599953911,0.201236044,k8s-worker5,1675650
7044,0.313673077,0.098525726,0.614208478,0.207832277,k8s-worker0,1675650
7045,0.391467949,0.086746241,0.591433871,0.201954504,k8s-worker3,1675650
7046,0.659189904,0.14457315,0.615249732,0.198030643,k8s-master,1675650
7047,0.390857639,0.086547852,0.586309383,0.209713297,k8s-worker3,1675762
7048,0.62090625,0.138549967,0.61063747,0.208268346,k8s-master,1675762
7049,0.321861111,0.121340488,0.612338118,0.21854803,k8s-worker5,1675762
7050,0.309434028,0.09887349,0.599378453,0.193908289,k8s-worker0,1675762
7051,0.318961538,0.119629705,0.595379206,0.217106156,k8s-worker5,1675875
7052,0.314057692,0.097178358,0.586928041,0.214798973,k8s-worker0,1675875
7053,0.388849359,0.085808038,0.589618306,0.219442447,k8s-worker3,1675875
7054,0.599456731,0.144546214,0.583395759,0.19901948,k8s-master,1675875
7055,0.391378472,0.08901523,0.604402702,0.211734721,k8s-worker3,1675987
7056,0.645369792,0.139758674,0.606601512,0.19995907,k8s-master,1675987
7057,0.325649306,0.121339622,0.600561776,0.20338611,k8s-worker5,1675987
7058,0.320256944,0.10026388,0.621140587,0.219720735,k8s-worker0,1675987
7059,0.323361111,0.118153674,0.610195321,0.215448509,k8s-worker5,1676100
7060,0.316413194,0.09747098,0.6029673,0.205095868,k8s-worker0,1676100
7061,0.389003472,0.086790261,0.599297625,0.223638634,k8s-worker3,1676100
7062,0.646106771,0.136323197,0.614649603,0.201100549,k8s-master,1676100
7063,0.389364583,0.08771661,0.621433659,0.216917117,k8s-worker3,1676211
7064,0.650359375,0.138269837,0.605197124,0.203069384,k8s-master,1676211
7065,0.305302083,0.102984056,0.607564467,0.202695758,k8s-worker0,1676211
7066,0.320135417,0.119939709,0.597878035,0.221723323,k8s-worker5,1676211
7067,0.50025,0.252209386,0.642520328,0.28862381,k8s-worker3,1669878
7068,0.525888889,0.331276319,0.646355395,0.288231019,k8s-worker5,1669878
7069,0.660488636,0.320829115,0.690143438,0.302813702,k8s-worker3,1670071
7070,0.588632576,0.365356209,0.711904351,0.301201493,k8s-worker5,1670071
7071,0.71379902,0.329080785,0.757621366,0.307733138,k8s-worker3,1670231
7072,0.636186275,0.400892962,0.75000103,0.315161078,k8s-worker5,1670231
7073,0.695658854,0.310048854,0.730635655,0.31040727,k8s-worker3,1670387
7074,0.60728125,0.391245741,0.709883202,0.30084866,k8s-worker5,1670387
7075,0.676857843,0.312415666,0.717910767,0.293569629,k8s-worker3,1670543
7076,0.588328431,0.372924041,0.7335855,0.302016473,k8s-worker5,1670543
7077,0.698801471,0.331315023,0.743079757,0.317891089,k8s-worker3,1670694
7078,0.614492647,0.401207686,0.731564362,0.322810173,k8s-worker5,1670694
7079,0.704401042,0.325843324,0.710721497,0.292591126,k8s-worker3,1670847
7080,0.595888021,0.384687058,0.708048023,0.308154988,k8s-worker5,1670847
7081,0.711594907,0.337111453,0.73394497,0.31894579,k8s-worker3,1671003
7082,0.609587963,0.393729568,0.739213173,0.311265012,k8s-worker5,1671003
7083,0.717552083,0.339648308,0.725282883,0.313402601,k8s-worker3,1671157
7084,0.605932292,0.389255605,0.743604199,0.304154105,k8s-worker5,1671157
7085,0.715775463,0.323261811,0.721635001,0.313139636,k8s-worker3,1671311
7086,0.618280093,0.373817967,0.717478952,0.307350348,k8s-worker5,1671311
7087,0.728605556,0.332959331,0.761941912,0.309296437,k8s-worker3,1671463
7088,0.630122222,0.405250582,0.753080245,0.31255518,k8s-worker5,1671463
7089,0.714316176,0.327969166,0.72472439,0.312564252,k8s-worker3,1671615
7090,0.611495098,0.401086074,0.736204031,0.315211911,k8s-worker5,1671615
7091,0.470569444,0.169944038,0.56072369,0.22278475,k8s-worker3,1671770
7092,0.402647222,0.22629585,0.561669179,0.223953183,k8s-worker5,1671770
7093,0.306479167,0.0826903,0.448566277,0.166585628,k8s-worker3,1671919
7094,0.23625,0.10657907,0.429375887,0.171923079,k8s-worker5,1671919
7095,0.306357843,0.080242515,0.471680986,0.179851255,k8s-worker3,1672066
7096,0.227171569,0.11418509,0.469681002,0.179119044,k8s-worker5,1672066
7097,0.306269444,0.084140209,0.487043819,0.206241498,k8s-worker3,1672212
7098,0.244269444,0.114867991,0.50998945,0.179282625,k8s-worker5,1672212
7099,0.306887255,0.084538657,0.496102184,0.208211462,k8s-worker3,1672359
7100,0.249845588,0.114710038,0.507898398,0.195457831,k8s-worker5,1672359
7101,0.307276786,0.082797065,0.478719476,0.17108969,k8s-worker3,1672507
7102,0.24446131,0.115837677,0.464163889,0.193118553,k8s-worker5,1672507
7103,0.401301471,0.105893475,0.587561598,0.219085833,k8s-worker3,1672653
7104,0.342840686,0.139143656,0.582361568,0.220972907,k8s-worker5,1672653
7105,0.416203431,0.123010819,0.583633552,0.203473471,k8s-worker3,1672798
7106,0.356382353,0.152090137,0.578460795,0.218416645,k8s-worker5,1672798
7107,0.388183333,0.108688636,0.561533769,0.220273836,k8s-worker3,1672943
7108,0.327197222,0.140783605,0.553029236,0.20337568,k8s-worker5,1672943
7109,0.423828125,0.119215296,0.557976315,0.212142813,k8s-worker3,1673090
7110,0.382898438,0.157568749,0.582381193,0.207504971,k8s-worker5,1673090
7111,0.459508333,0.132313137,0.609303866,0.215744653,k8s-worker3,1673236
7112,0.396063889,0.171692847,0.603031954,0.219937241,k8s-worker5,1673236
7113,0.336269444,0.097738669,0.508991884,0.181022574,k8s-worker3,1673382
7114,0.286794444,0.127778701,0.500223107,0.192262629,k8s-worker5,1673382
7115,0.328117188,0.08615437,0.488286773,0.183537325,k8s-worker3,1673529
7116,0.273539063,0.11727191,0.497326224,0.171204827,k8s-worker5,1673529
7117,0.587788889,0.13501773,0.749468869,0.220934578,k8s-worker3,1673675
7118,0.545025,0.165664478,0.724277541,0.216924711,k8s-worker5,1673675
7119,0.6205625,0.14401375,0.760159028,0.218959828,k8s-worker3,1673818
7120,0.574455729,0.178649902,0.747761764,0.224494951,k8s-worker5,1673818
7121,0.412658333,0.239108854,0.670290614,0.256067078,k8s-worker4,1713018
7122,0.465754167,0.086667912,0.652526494,0.280589888,k8s-master,1713018
7123,0.465754167,0.086667912,0.657438965,0.2654463,k8s-master,1713018
7124,0.412658333,0.239108854,0.67048848,0.278332882,k8s-worker4,1713018
7125,0.465653846,0.098094102,0.671326102,0.258162374,k8s-master,1713112
7126,0.467908654,0.244371394,0.662221965,0.255849698,k8s-worker4,1713112
7127,0.467908654,0.244371394,0.657244294,0.261216648,k8s-worker4,1713112
7128,0.465653846,0.098094102,0.669054645,0.25861331,k8s-master,1713112
7129,0.469307292,0.245391276,0.681210146,0.285035702,k8s-worker4,1713207
7130,0.459109375,0.10176514,0.703849228,0.288070667,k8s-master,1713207
7131,0.459109375,0.10176514,0.694300058,0.274895793,k8s-master,1713207
7132,0.469307292,0.245391276,0.704673448,0.267700048,k8s-worker4,1713207
7133,0.484935096,0.106393536,0.682309606,0.265215273,k8s-master,1713300
7134,0.475110577,0.248638822,0.681365147,0.278165404,k8s-worker4,1713300
7135,0.475110577,0.248638822,0.663765164,0.265431496,k8s-worker4,1713300
7136,0.484935096,0.106393536,0.658580797,0.273101501,k8s-master,1713300
7137,0.373223958,0.237806966,0.628069473,0.254798958,k8s-worker4,1713393
7138,0.306979167,0.074154392,0.614051549,0.26263943,k8s-master,1713393
7139,0.306979167,0.074154392,0.62008012,0.26713552,k8s-master,1713393
7140,0.373223958,0.237806966,0.602606314,0.269603863,k8s-worker4,1713393
7141,0.287505435,0.067275227,0.63667039,0.261048207,k8s-master,1713491
7142,0.40761413,0.241915082,0.641257828,0.256940913,k8s-worker4,1713491
7143,0.40761413,0.241915082,0.633098077,0.26527081,k8s-worker4,1713491
7144,0.287505435,0.067275227,0.627043484,0.266705264,k8s-master,1713491
7145,0.684875,0.275140625,0.657378147,0.255992525,k8s-worker4,1713578
7146,0.37000625,0.079616689,0.642744473,0.248916565,k8s-master,1713578
7147,0.37000625,0.079616689,0.634485314,0.242110853,k8s-master,1713578
7148,0.684875,0.275140625,0.636155918,0.240446181,k8s-worker4,1713578
7149,0.373246875,0.087154896,0.696706356,0.290014129,k8s-master,1713650
7150,0.68981875,0.279653125,0.703689555,0.289617001,k8s-worker4,1713650
7151,0.68981875,0.279653125,0.708135644,0.276941393,k8s-worker4,1713650
7152,0.373246875,0.087154896,0.693045478,0.292150634,k8s-master,1713650
7153,0.681267045,0.283034801,0.634388155,0.271101211,k8s-worker4,1713720
7154,0.378264205,0.092428581,0.657997176,0.264157752,k8s-master,1713720
7155,0.378264205,0.092428581,0.643102072,0.248642728,k8s-master,1713720
7156,0.681267045,0.283034801,0.658126822,0.275227367,k8s-worker4,1713720
7157,0.3820875,0.093157059,0.694393345,0.273647627,k8s-master,1713792
7158,0.6897875,0.28539375,0.691558856,0.291178549,k8s-worker4,1713792
7159,0.3820875,0.093157059,0.702284535,0.274626464,k8s-master,1713792
7160,0.6897875,0.28539375,0.693114553,0.29629971,k8s-worker4,1713792
7161,0.354023438,0.066156273,0.664636625,0.26932371,k8s-master,1715981
7162,0.432953125,0.252576172,0.645339542,0.260683807,k8s-worker4,1715981
7163,0.354023438,0.066156273,0.651180194,0.243513838,k8s-master,1715981
7164,0.354023438,0.066156273,0.651812966,0.259946405,k8s-master,1715981
7165,0.676875,0.337604929,0.645609886,0.246797194,k8s-worker5,1715981
7166,0.432953125,0.252576172,0.64694389,0.259099277,k8s-worker4,1715981
7167,0.742972222,0.375893451,0.7295316,0.275022144,k8s-worker5,1716130
7168,0.53734375,0.265751302,0.706039374,0.267057736,k8s-worker4,1716130
7169,0.514552083,0.089110355,0.718510221,0.268907431,k8s-master,1716130
7170,0.514552083,0.089110355,0.714561388,0.270133507,k8s-master,1716130
7171,0.53734375,0.265751302,0.721139767,0.286105958,k8s-worker4,1716130
7172,0.514552083,0.089110355,0.712625976,0.279226843,k8s-master,1716130
7173,0.5920125,0.273467188,0.76625633,0.270539796,k8s-worker4,1716210
7174,0.5699875,0.107368573,0.769598574,0.291394399,k8s-master,1716210
7175,0.5699875,0.107368573,0.762362731,0.292755115,k8s-master,1716210
7176,0.7188,0.341395861,0.777736329,0.274774719,k8s-worker5,1716210
7177,0.5920125,0.273467188,0.762653993,0.279163767,k8s-worker4,1716210
7178,0.5699875,0.107368573,0.770120562,0.286861927,k8s-master,1716210
7179,0.595329545,0.276430398,0.739933502,0.298001419,k8s-worker4,1716282
7180,0.563681818,0.115790743,0.755742212,0.300600121,k8s-master,1716282
7181,0.563681818,0.115790743,0.733501084,0.287845017,k8s-master,1716282
7182,0.595329545,0.276430398,0.748978856,0.301558648,k8s-worker4,1716282
7183,0.563681818,0.115790743,0.74215637,0.29289771,k8s-master,1716282
7184,0.756193182,0.41160976,0.754256122,0.305701706,k8s-worker5,1716282
7185,0.55366875,0.116203156,0.70873116,0.275910715,k8s-master,1716354
7186,0.73945,0.355251621,0.705893697,0.283838901,k8s-worker5,1716354
7187,0.55366875,0.116203156,0.719184187,0.273610932,k8s-master,1716354
7188,0.579,0.272574219,0.722088133,0.262626864,k8s-worker4,1716354
7189,0.55366875,0.116203156,0.704940891,0.269106792,k8s-master,1716354
7190,0.579,0.272574219,0.700284752,0.277749404,k8s-worker4,1716354
7191,0.568428977,0.119699469,0.7550364,0.301429525,k8s-master,1716427
7192,0.577545455,0.274253551,0.744492836,0.301697171,k8s-worker4,1716427
7193,0.568428977,0.119699469,0.758722983,0.300677379,k8s-master,1716427
7194,0.568428977,0.119699469,0.732312932,0.303660453,k8s-master,1716427
7195,0.776712121,0.426191142,0.750634364,0.313714732,k8s-worker5,1716427
7196,0.577545455,0.274253551,0.74641001,0.298894764,k8s-worker4,1716427
7197,0.764342593,0.36678233,0.681448977,0.280191405,k8s-worker5,1716500
7198,0.575951389,0.274611979,0.674525806,0.2689151,k8s-worker4,1716500
7199,0.556208333,0.11966068,0.678491157,0.260910652,k8s-master,1716500
7200,0.556208333,0.11966068,0.68414022,0.2688634,k8s-master,1716500
7201,0.575951389,0.274611979,0.696563573,0.27022454,k8s-worker4,1716500
7202,0.556208333,0.11966068,0.668873876,0.263934576,k8s-master,1716500
7203,0.580367188,0.275863281,0.762125569,0.299443917,k8s-worker4,1716572
7204,0.555246094,0.120591365,0.773956589,0.304968619,k8s-master,1716572
7205,0.555246094,0.120591365,0.765706796,0.296550704,k8s-master,1716572
7206,0.748427083,0.428753792,0.77218468,0.314922952,k8s-worker5,1716572
7207,0.580367188,0.275863281,0.767355978,0.310025471,k8s-worker4,1716572
7208,0.555246094,0.120591365,0.779793381,0.305584866,k8s-master,1716572
7209,0.573180556,0.277788194,0.713654861,0.280886807,k8s-worker4,1716643
7210,0.559420139,0.119811985,0.725584455,0.277993549,k8s-master,1716643
7211,0.559420139,0.119811985,0.725070366,0.286791078,k8s-master,1716643
7212,0.573180556,0.277788194,0.722476315,0.270629838,k8s-worker4,1716643
7213,0.559420139,0.119811985,0.701985603,0.279886568,k8s-master,1716643
7214,0.753472222,0.364964262,0.702657732,0.292898701,k8s-worker5,1716643
7215,0.560351563,0.119535043,0.764620456,0.311056995,k8s-master,1716715
7216,0.745375,0.423630735,0.767848718,0.310510948,k8s-worker5,1716715
7217,0.560351563,0.119535043,0.760206426,0.308953654,k8s-master,1716715
7218,0.505820313,0.277558594,0.765323399,0.313578693,k8s-worker4,1716715
7219,0.560351563,0.119535043,0.768773947,0.292912612,k8s-master,1716715
7220,0.505820313,0.277558594,0.742985859,0.302303814,k8s-worker4,1716715
7221,0.567015625,0.120770823,0.720572424,0.295210064,k8s-master,1716788
7222,0.588289063,0.277116211,0.728913542,0.283111229,k8s-worker4,1716788
7223,0.567015625,0.120770823,0.729333867,0.274762052,k8s-master,1716788
7224,0.567015625,0.120770823,0.722323215,0.274939355,k8s-master,1716788
7225,0.752479167,0.370324967,0.729971914,0.28233883,k8s-worker5,1716788
7226,0.588289063,0.277116211,0.732296192,0.276307432,k8s-worker4,1716788
7227,0.752036458,0.424882605,0.765827053,0.31150656,k8s-worker5,1716860
7228,0.571570313,0.275297852,0.764555527,0.310953361,k8s-worker4,1716860
7229,0.556828125,0.120065636,0.780501511,0.32581605,k8s-master,1716860
7230,0.556828125,0.120065636,0.756935899,0.303402407,k8s-master,1716860
7231,0.571570313,0.275297852,0.77546982,0.316167025,k8s-worker4,1716860
7232,0.556828125,0.120065636,0.762951076,0.303489209,k8s-master,1716860
7233,0.578055556,0.278398438,0.720000188,0.276109166,k8s-worker4,1716932
7234,0.565590278,0.120929477,0.720324081,0.280218011,k8s-master,1716932
7235,0.578055556,0.278398438,0.716404011,0.267887853,k8s-worker4,1716932
7236,0.747055556,0.371413499,0.725787588,0.287183406,k8s-worker5,1716932
7237,0.565590278,0.120929477,0.728506283,0.28549328,k8s-master,1716932
7238,0.565590278,0.120929477,0.723932946,0.290854516,k8s-master,1716932
7239,0.141145833,0.07715625,0.438427053,0.176303005,k8s-worker4,1720438
7240,0.285114583,0.06430917,0.45256794,0.168534109,k8s-master,1720438
7241,0.469916667,0.119784741,0.461682863,0.176607138,k8s-worker2,1720438
7242,0.691958333,0.364036181,0.438478124,0.184396716,k8s-worker5,1720438
7243,0.5286625,0.140522149,0.503349877,0.16357556,k8s-worker2,1720579
7244,0.763516667,0.379974235,0.527584229,0.175599897,k8s-worker5,1720579
7245,0.35946875,0.093948438,0.520555222,0.187148328,k8s-worker4,1720579
7246,0.3555625,0.072942216,0.524189274,0.183698963,k8s-master,1720579
7247,0.426305556,0.096954861,0.481723526,0.161905843,k8s-worker4,1720657
7248,0.278069444,0.063578153,0.477265153,0.181640815,k8s-master,1720657
7249,0.553453704,0.149689947,0.482182917,0.175436818,k8s-worker2,1720657
7250,0.755453704,0.411604933,0.476251448,0.160839835,k8s-worker5,1720657
7251,0.5455,0.151760929,0.430353854,0.162066691,k8s-worker2,1720721
7252,0.790325,0.423960065,0.436720846,0.148630074,k8s-worker5,1720721
7253,0.41455625,0.094232813,0.422512179,0.159717708,k8s-worker4,1720721
7254,0.21173125,0.058721754,0.423356405,0.160725544,k8s-master,1720721
7255,0.4318375,0.096672656,0.428786637,0.156938927,k8s-worker4,1720788
7256,0.216465625,0.060062484,0.412919418,0.167574922,k8s-master,1720788
7257,0.545620833,0.148388672,0.428972748,0.147188794,k8s-worker2,1720788
7258,0.741675,0.377652302,0.428326692,0.142931282,k8s-worker5,1720788
7259,0.544345833,0.145977394,0.497682061,0.193804511,k8s-worker2,1720854
7260,0.7742125,0.42556516,0.505682114,0.188956145,k8s-worker5,1720854
7261,0.4427125,0.103558594,0.514730211,0.179516773,k8s-worker4,1720854
7262,0.317590625,0.073850691,0.490799099,0.169614043,k8s-master,1720854
7263,0.432548611,0.106554688,0.565680429,0.173237956,k8s-worker4,1720919
7264,0.392211806,0.092974024,0.543730328,0.198339594,k8s-master,1720919
7265,0.535833333,0.151330249,0.558136443,0.179177867,k8s-worker2,1720919
7266,0.752736111,0.35432481,0.565433436,0.198677492,k8s-worker5,1720919
7267,0.539385417,0.152686586,0.566734777,0.192468749,k8s-worker2,1720985
7268,0.792161458,0.398963441,0.563585432,0.197988701,k8s-worker5,1720985
7269,0.431265625,0.109451172,0.562560113,0.188934427,k8s-worker4,1720985
7270,0.393875,0.096085385,0.560467027,0.183780027,k8s-master,1720985
7271,0.435651786,0.111191964,0.560079528,0.182887117,k8s-worker4,1721050
7272,0.387883929,0.094624849,0.541997988,0.193373444,k8s-master,1721050
7273,0.730416667,0.332685755,0.567069193,0.203117326,k8s-worker5,1721050
7274,0.539178571,0.152499584,0.556302331,0.193925816,k8s-worker2,1721050
7275,0.264666667,0.118267952,0.563309775,0.235614687,k8s-worker2,1719111
7276,0.428046296,0.129107103,0.528442077,0.217178524,k8s-worker2,1719243
7277,0.474625,0.134806027,0.560186815,0.247008094,k8s-worker2,1719310
7278,0.474518519,0.140001662,0.528656276,0.210831789,k8s-worker2,1719371
7279,0.467398148,0.139238651,0.573220655,0.232119431,k8s-worker2,1719432
7280,0.473657407,0.140214059,0.54293288,0.241359605,k8s-worker2,1719491
7281,0.481171875,0.142333984,0.610814298,0.244831181,k8s-worker2,1719551
7282,0.472541667,0.141978533,0.557775103,0.241538985,k8s-worker2,1719612
7283,0.473421875,0.141857391,0.558560209,0.247151623,k8s-worker2,1719676
7284,0.46347619,0.145522654,0.57456427,0.234946257,k8s-worker2,1719738
7285,0.474791667,0.145601313,0.546641576,0.240128343,k8s-worker2,1719800
7286,0.464369792,0.142143087,0.5954124,0.243794207,k8s-worker2,1719861
7287,0.463964286,0.138977607,0.437111073,0.170249862,k8s-worker2,1719924
7288,0.475447917,0.141527541,0.35800451,0.163319678,k8s-worker2,1719986
7289,0.472630952,0.144718251,0.371626938,0.160572261,k8s-worker2,1720047
7290,0.462464286,0.142218964,0.372924707,0.15111252,k8s-worker2,1720109
7291,0.403505952,0.115267026,0.354074136,0.137128302,k8s-worker2,1720170
7292,0.330863095,0.091077068,0.35185851,0.12728143,k8s-worker2,1720232
7293,0.328833333,0.091955307,0.36809011,0.149952463,k8s-worker2,1720292
7294,0.333744792,0.091468324,0.351853845,0.14506885,k8s-worker2,1720353
7295,0.3735625,0.099349651,0.408459721,0.156740816,k8s-worker2,1720413
7296,0.483265625,0.126442767,0.487358231,0.170900975,k8s-worker2,1720474
7297,0.528083333,0.144626049,0.513467281,0.179046895,k8s-worker2,1720536
7298,0.55546875,0.150073762,0.471377368,0.161391444,k8s-worker2,1720601
7299,0.541392857,0.150451475,0.422472614,0.150971385,k8s-worker2,1720664
7300,0.540119048,0.151957874,0.431550603,0.162303407,k8s-worker2,1720727
7301,0.543458333,0.145074444,0.43721181,0.150543048,k8s-worker2,1720789
7302,0.540560185,0.146968039,0.533446511,0.180555457,k8s-worker2,1720851
7303,0.532447917,0.151580161,0.563814938,0.201266783,k8s-worker2,1720913
7304,0.535604167,0.151508737,0.562154403,0.182858334,k8s-worker2,1720976
7305,0.538083333,0.150294527,0.553219607,0.190547838,k8s-worker2,1721038
7306,0.541614583,0.154900733,0.564808804,0.207789923,k8s-worker2,1721101
7307,0.423660714,0.116662115,0.468302534,0.195143827,k8s-worker2,1721162
7308,0.330791667,0.09292482,0.377104486,0.166263902,k8s-worker2,1721224
7309,0.329052083,0.0917735,0.395565144,0.181837464,k8s-worker2,1721285
7310,0.331869048,0.092500356,0.39299453,0.170605107,k8s-worker2,1721348
7311,0.374946429,0.09901572,0.336834,0.143943219,k8s-worker2,1721408
7312,0.497666667,0.129079894,0.387443009,0.151956131,k8s-worker2,1721469
7313,0.552059524,0.149209252,0.443930668,0.184376284,k8s-worker2,1721532
7314,0.558452381,0.146846505,0.441217642,0.161297812,k8s-worker2,1721594
7315,0.13575,0.073057292,0.326908222,0.141154403,k8s-worker4,1721420
